Date_Heure,Year,Month,Day,Temp_max,Temp_min,Temp_ave,Precipitation_mm
2013-12-05,2013,12,5,4.8,-8.6,-1.9,5.3
2013-12-06,2013,12,6,4.3,-4.7,-0.2,0
2013-12-07,2013,12,7,-4.5,-11.1,-7.8,0
2013-12-08,2013,12,8,-6,-17.5,-11.8,0
2013-12-09,2013,12,9,-6,-14.7,-10.4,10.2
2013-12-10,2013,12,10,-1.2,-12.1,-6.7,0.6
2013-12-11,2013,12,11,-7.8,-20.4,-14.1,0.7
2013-12-12,2013,12,12,-16.6,-25.5,-21.1,1.1
2013-12-13,2013,12,13,-14.2,-30,-22.1,1
2013-12-14,2013,12,14,-19.5,-33.4,-26.5,0.6
2013-12-15,2013,12,15,-11.3,-14.8,-13.1,17
2013-12-16,2013,12,16,-13.1,-21.4,-17.3,0.4
2013-12-17,2013,12,17,-12.1,-30.8,-21.5,1
2013-12-18,2013,12,18,-8,-12.3,-10.2,0.6
2013-12-19,2013,12,19,-6.7,-15.8,-11.3,1.6
2013-12-20,2013,12,20,-8.6,-16.4,-12.5,10
2013-12-21,2013,12,21,-7,-10.1,-8.6,7.2
2013-12-22,2013,12,22,-7,-11.1,-9.1,13.5
2013-12-23,2013,12,23,-6.9,-9,-8,0.7
2013-12-24,2013,12,24,-7.6,-17,-12.3,0
2013-12-25,2013,12,25,-14.9,-23.6,-19.3,0
2013-12-26,2013,12,26,-8.6,-20.4,-14.5,7
2013-12-27,2013,12,27,-7.1,-20.1,-13.6,3
2013-12-28,2013,12,28,-1,-19.2,-10.1,3.7
2013-12-29,2013,12,29,-3.9,-13.4,-8.7,1.6
2013-12-30,2013,12,30,-10.5,-24.7,-17.6,1
2013-12-31,2013,12,31,-19,-25.1,-22.1,0.9
2014-01-01,2014,1,1,-18.7,-33.9,-26.3,0
2014-01-02,2014,1,2,-22.6,-33.4,-28,0
2014-01-03,2014,1,3,-21.8,-26.9,-24.4,0
2014-01-04,2014,1,4,-12.3,-29.7,-21,1.5
2014-01-05,2014,1,5,-3.4,-13.4,-8.4,8.5
2014-01-06,2014,1,6,2.7,-12,-4.7,27.9
2014-01-07,2014,1,7,-12.7,-18,-15.4,0
2014-01-08,2014,1,8,-10.8,-16.4,-13.6,0
2014-01-09,2014,1,9,-11.5,-23.6,-17.6,0
2014-01-10,2014,1,10,-7.5,-25.8,-16.7,0
2014-01-11,2014,1,11,3.3,-7.6,-2.2,15.5
2014-01-12,2014,1,12,5.1,-0.9,2.1,3
2014-01-13,2014,1,13,4,-3.7,0.2,0.3
2014-01-14,2014,1,14,4,0.8,2.4,8
2014-01-15,2014,1,15,2.7,-2.9,-0.1,0.2
2014-01-16,2014,1,16,-0.2,-5.1,-2.7,0
2014-01-17,2014,1,17,0.2,-3.2,-1.5,0.6
2014-01-18,2014,1,18,1,-11.8,-5.4,0.2
2014-01-19,2014,1,19,-3.2,-8.3,-5.8,3.8
2014-01-20,2014,1,20,-6.5,-23.7,-15.1,0
2014-01-21,2014,1,21,-19.8,-28.6,-24.2,0
2014-01-22,2014,1,22,-18.3,-32.4,-25.4,0
2014-01-23,2014,1,23,-15.9,-25.5,-20.7,0
2014-01-24,2014,1,24,-16.2,-24.2,-20.2,0
2014-01-25,2014,1,25,-7.7,-16.4,-12.1,10.5
2014-01-26,2014,1,26,-7,-23.8,-15.4,2
2014-01-27,2014,1,27,-7.4,-21.9,-14.7,11
2014-01-28,2014,1,28,-12.1,-26.5,-19.3,0
2014-01-29,2014,1,29,-10.7,-17.6,-14.2,0.2
2014-01-30,2014,1,30,-6.2,-17.4,-11.8,0
2014-01-31,2014,1,31,-0.8,-11.3,-6.1,0
2014-02-01,2014,2,1,-4.2,-21.6,-12.9,7.9
2014-02-02,2014,2,2,-0.7,-8.6,-4.7,6.1
2014-02-03,2014,2,3,-6.3,-26,-16.2,0
2014-02-04,2014,2,4,-7.9,-25.4,-16.7,0
2014-02-05,2014,2,5,-8.5,-17.3,-12.9,0
2014-02-06,2014,2,6,-12.6,-24.8,-18.7,0.2
2014-02-07,2014,2,7,-7.3,-21.6,-14.5,0.5
2014-02-08,2014,2,8,-7.8,-21.3,-14.6,0.2
2014-02-09,2014,2,9,-9.1,-26.1,-17.6,0
2014-02-10,2014,2,10,-8.4,-24.7,-16.6,0.2
2014-02-11,2014,2,11,-12.8,-26.9,-19.9,0
2014-02-12,2014,2,12,-11.4,-28.2,-19.8,0
2014-02-13,2014,2,13,-3.7,-24.3,-14,0
2014-02-14,2014,2,14,-3.3,-8.8,-6.1,17.4
2014-02-15,2014,2,15,-6.3,-19.7,-13,0.5
2014-02-16,2014,2,16,-5.3,-12.5,-8.9,1.5
2014-02-17,2014,2,17,-7.2,-23.9,-15.6,0
2014-02-18,2014,2,18,-6.6,-28.2,-17.4,5.2
2014-02-19,2014,2,19,-0.7,-7.1,-3.9,1
2014-02-20,2014,2,20,1.8,-14.9,-6.6,1.2
2014-02-21,2014,2,21,0,-13.1,-6.6,11.5
2014-02-22,2014,2,22,4.1,-2.1,1,0
2014-02-23,2014,2,23,0.2,-5.1,-2.5,0
2014-02-24,2014,2,24,-3.8,-14.3,-9.1,0.2
2014-02-25,2014,2,25,-10.4,-20.6,-15.5,0
2014-02-26,2014,2,26,-9.9,-25.1,-17.5,0.8
2014-02-27,2014,2,27,-10.1,-25.4,-17.8,0.9
2014-02-28,2014,2,28,-11.3,-24.2,-17.8,0
2014-03-01,2014,3,1,-10,-24.6,-17.3,5.4
2014-03-02,2014,3,2,-8.3,-29,-18.7,0.2
2014-03-03,2014,3,3,-14.5,-30.9,-22.7,0
2014-03-04,2014,3,4,-10.7,-21.6,-16.2,0
2014-03-05,2014,3,5,-10.9,-22.5,-16.7,0
2014-03-06,2014,3,6,-9,-27.5,-18.3,0
2014-03-07,2014,3,7,-1,-28.5,-14.8,0
2014-03-08,2014,3,8,0,-16.8,-8.4,1.2
2014-03-09,2014,3,9,-4.7,-17.9,-11.3,0
2014-03-10,2014,3,10,-1.4,-12.7,-7.1,2
2014-03-11,2014,3,11,2.3,-4.5,-1.1,4.2
2014-03-12,2014,3,12,-0.7,-10.3,-5.5,7.8
2014-03-13,2014,3,13,-7.7,-18,-12.9,3.2
2014-03-14,2014,3,14,-5.1,-20.6,-12.9,4.2
2014-03-15,2014,3,15,2.6,-7.9,-2.7,2.6
2014-03-16,2014,3,16,-7.8,-18,-12.9,0
2014-03-17,2014,3,17,-8.5,-25,-16.8,0
2014-03-18,2014,3,18,-4.3,-27.8,-16.1,0
2014-03-19,2014,3,19,-1.1,-20.5,-10.8,2.2
2014-03-20,2014,3,20,0.7,-2.8,-1.1,11
2014-03-21,2014,3,21,0.5,-8.3,-3.9,0.2
2014-03-22,2014,3,22,-2.2,-15.1,-8.7,3.8
2014-03-23,2014,3,23,-3.3,-25,-14.2,2.7
2014-03-24,2014,3,24,-7.2,-28.9,-18.1,0
2014-03-25,2014,3,25,-3.4,-27.8,-15.6,0
2014-03-26,2014,3,26,-0.2,-18.7,-9.5,0
2014-03-27,2014,3,27,-3,-16.1,-9.6,0.8
2014-03-28,2014,3,28,1.4,-6.4,-2.5,14
2014-03-29,2014,3,29,3,-1.1,1,0
2014-03-30,2014,3,30,0.2,-2.9,-1.4,10
2014-03-31,2014,3,31,1.9,-7.9,-3,0
2014-04-01,2014,4,1,2.6,-13.2,-5.3,0
2014-04-02,2014,4,2,3.5,-2.9,0.3,0
2014-04-03,2014,4,3,2.7,-6,-1.7,0
2014-04-04,2014,4,4,4.1,-9.4,-2.7,5.4
2014-04-05,2014,4,5,4.4,-0.8,1.8,9.6
2014-04-06,2014,4,6,5.1,-1.7,1.7,0
2014-04-07,2014,4,7,13,-2.2,5.4,0
2014-04-08,2014,4,8,4.6,1.1,2.9,25
2014-04-09,2014,4,9,3.6,-8.1,-2.3,0
2014-04-10,2014,4,10,11.8,-9.6,1.1,4.9
2014-04-11,2014,4,11,9.6,-1.6,4,0.2
2014-04-12,2014,4,12,8.7,-3.2,2.8,0
2014-04-13,2014,4,13,1.5,-1.7,-0.1,24.8
2014-04-14,2014,4,14,7.6,0.9,4.3,7.9
2014-04-15,2014,4,15,11.4,-6.1,2.7,17.4
2014-04-16,2014,4,16,-2,-9.6,-5.8,0
2014-04-17,2014,4,17,5.7,-10.7,-2.5,0
2014-04-18,2014,4,18,8.7,-3.6,2.6,0
2014-04-19,2014,4,19,8.2,-4.6,1.8,0
2014-04-20,2014,4,20,7.4,-4.8,1.3,0
2014-04-21,2014,4,21,14.8,1.3,8.1,0
2014-04-22,2014,4,22,5.5,2.3,3.9,17.3
2014-04-23,2014,4,23,6.4,2,4.2,4.1
2014-04-24,2014,4,24,8.8,-1.2,3.8,0
2014-04-25,2014,4,25,11.5,-2.9,4.3,0
2014-04-26,2014,4,26,5.3,2.1,3.7,9.2
2014-04-27,2014,4,27,9,0.2,4.6,1.4
2014-04-28,2014,4,28,9.6,0.8,5.2,0
2014-04-29,2014,4,29,11,3.1,7.1,0
2014-04-30,2014,4,30,10.6,4.4,7.5,4.5
2014-05-01,2014,5,1,9.7,5.2,7.5,12.6
2014-05-02,2014,5,2,12.9,6.1,9.5,1.2
2014-05-03,2014,5,3,13.1,5.2,9.2,10.9
2014-05-04,2014,5,4,8.9,4.5,6.7,3.8
2014-05-05,2014,5,5,15.4,5,10.2,0.3
2014-05-06,2014,5,6,15.4,4.8,10.1,0
2014-05-07,2014,5,7,17.5,2.6,10.1,0
2014-05-08,2014,5,8,14.6,1.8,8.2,0
2014-05-09,2014,5,9,15.5,1.2,8.4,0
2014-05-10,2014,5,10,23.9,8.7,16.3,13.3
2014-05-11,2014,5,11,18.3,5.2,11.8,0
2014-05-12,2014,5,12,15.6,3.9,9.8,0
2014-05-13,2014,5,13,17,2,9.5,0
2014-05-14,2014,5,14,16.9,8.3,12.6,4.2
2014-05-15,2014,5,15,29.5,11,20.3,0
2014-05-16,2014,5,16,29,11.5,20.3,1.1
2014-05-17,2014,5,17,17.5,8.8,13.2,6.5
2014-05-18,2014,5,18,18.9,6.2,12.6,0
2014-05-19,2014,5,19,19.1,5,12.1,0
2014-05-20,2014,5,20,17.6,4.5,11.1,0
2014-05-21,2014,5,21,19.2,11.1,15.2,0
2014-05-22,2014,5,22,15.4,9.7,12.6,0
2014-05-23,2014,5,23,17,9.2,13.1,0
2014-05-24,2014,5,24,15.3,8.7,12,0.6
2014-05-25,2014,5,25,23,8,15.5,4.3
2014-05-26,2014,5,26,23.7,7.1,15.4,0.3
2014-05-27,2014,5,27,11.9,7,9.5,9.3
2014-05-28,2014,5,28,18.1,5,11.6,0.9
2014-05-29,2014,5,29,21.3,2.8,12.1,0
2014-05-30,2014,5,30,18.7,7.6,13.2,3
2014-05-31,2014,5,31,15.4,5.6,10.5,0
2014-06-01,2014,6,1,23.3,5.6,14.5,0
2014-06-02,2014,6,2,26.2,10.2,18.2,0
2014-06-03,2014,6,3,22.4,15.4,18.9,1.3
2014-06-04,2014,6,4,21.3,13.2,17.3,1
2014-06-05,2014,6,5,20.3,12.8,16.6,3.8
2014-06-06,2014,6,6,20.9,9.3,15.1,8.1
2014-06-07,2014,6,7,28.1,9,18.6,1.5
2014-06-08,2014,6,8,28.3,10.9,19.6,0
2014-06-09,2014,6,9,27.7,11.7,19.7,0
2014-06-10,2014,6,10,22.9,10.3,16.6,0
2014-06-11,2014,6,11,25.4,9.7,17.6,0
2014-06-12,2014,6,12,16.8,12.3,14.6,29.2
2014-06-13,2014,6,13,16.2,12.8,14.5,33.6
2014-06-14,2014,6,14,17.4,13.3,15.4,9.8
2014-06-15,2014,6,15,22.6,10.9,16.8,0
2014-06-16,2014,6,16,21.6,9.8,15.7,0
2014-06-17,2014,6,17,24.5,14.3,19.4,2.2
2014-06-18,2014,6,18,24.8,16.4,20.6,0.7
2014-06-19,2014,6,19,20.2,8.3,14.3,0
2014-06-20,2014,6,20,19,6.8,12.9,0
2014-06-21,2014,6,21,20.8,6.3,13.6,0
2014-06-22,2014,6,22,24.2,9.2,16.7,0.7
2014-06-23,2014,6,23,26.3,12.1,19.2,0
2014-06-24,2014,6,24,22.7,14,18.4,13.2
2014-06-25,2014,6,25,23.1,14.6,18.9,1
2014-06-26,2014,6,26,24,11,17.5,0
2014-06-27,2014,6,27,28.4,9.5,19,0
2014-06-28,2014,6,28,28.1,10.4,19.3,0
2014-06-29,2014,6,29,29.3,12.1,20.7,0
2014-06-30,2014,6,30,27.3,15.1,21.2,0
2014-07-01,2014,7,1,31.4,18.1,24.8,2.1
2014-07-02,2014,7,2,28.8,20,24.4,0
2014-07-03,2014,7,3,25.3,17.7,21.5,1.3
2014-07-04,2014,7,4,21.9,15.2,18.6,0
2014-07-05,2014,7,5,26,15.4,20.7,0
2014-07-06,2014,7,6,20.9,17.4,19.2,1.3
2014-07-07,2014,7,7,20.5,17.2,18.9,9.7
2014-07-08,2014,7,8,28.1,20.2,24.2,0.7
2014-07-09,2014,7,9,23.4,13.6,18.5,0
2014-07-10,2014,7,10,21.8,11.9,16.9,0
2014-07-11,2014,7,11,25.6,8.4,17,0.5
2014-07-12,2014,7,12,26.7,9.3,18,0.4
2014-07-13,2014,7,13,23,12.7,17.9,5.3
2014-07-14,2014,7,14,25.3,12.4,18.9,0
2014-07-15,2014,7,15,24.7,11.5,18.1,2.7
2014-07-16,2014,7,16,25.1,15.6,20.4,0.5
2014-07-17,2014,7,17,22.3,12.6,17.5,0
2014-07-18,2014,7,18,25,12.6,18.8,0
2014-07-19,2014,7,19,27.9,11,19.5,0
2014-07-20,2014,7,20,28.1,15.4,21.8,0
2014-07-21,2014,7,21,29,14.5,21.8,0
2014-07-22,2014,7,22,30.5,15.4,23,0
2014-07-23,2014,7,23,25.7,13.5,19.6,5.2
2014-07-24,2014,7,24,23.3,12.1,17.7,0
2014-07-25,2014,7,25,24.8,10.6,17.7,0.6
2014-07-26,2014,7,26,26,14.8,20.4,16.8
2014-07-27,2014,7,27,22.5,13.8,18.2,37
2014-07-28,2014,7,28,19.1,13.6,16.4,39.8
2014-07-29,2014,7,29,21.3,10.5,15.9,0.5
2014-07-30,2014,7,30,23.8,8.5,16.2,0
2014-07-31,2014,7,31,23.6,11.1,17.4,13.2
2014-08-01,2014,8,1,25,10.6,17.8,0
2014-08-02,2014,8,2,27.5,13.2,20.4,21.5
2014-08-03,2014,8,3,26.9,15.1,21,0.3
2014-08-04,2014,8,4,26.9,14.4,20.7,2.3
2014-08-05,2014,8,5,24.4,12.7,18.6,0
2014-08-06,2014,8,6,24.8,14.5,19.7,0
2014-08-07,2014,8,7,23.8,12.5,18.2,2.7
2014-08-08,2014,8,8,26.8,12.6,19.7,7.8
2014-08-09,2014,8,9,26.9,12.5,19.7,0
2014-08-10,2014,8,10,27.5,11.9,19.7,6.7
2014-08-11,2014,8,11,28.5,15,21.8,0
2014-08-12,2014,8,12,27.5,17.3,22.4,0
2014-08-13,2014,8,13,21.2,14.2,17.7,61.9
2014-08-14,2014,8,14,16.5,9.1,12.8,25.5
2014-08-15,2014,8,15,18,8.5,13.3,1.3
2014-08-16,2014,8,16,17.2,12.9,15.1,6.8
2014-08-17,2014,8,17,22.2,13.7,18,3.2
2014-08-18,2014,8,18,22.1,10.4,16.3,0
2014-08-19,2014,8,19,24.3,9.2,16.8,0
2014-08-20,2014,8,20,26.7,10.7,18.7,0
2014-08-21,2014,8,21,23.8,14.3,19.1,0
2014-08-22,2014,8,22,23.3,13.9,18.6,0
2014-08-23,2014,8,23,25.1,12.9,19,0
2014-08-24,2014,8,24,28.3,11.8,20.1,0
2014-08-25,2014,8,25,28.7,13.2,21,0
2014-08-26,2014,8,26,27.6,14.1,20.9,1.8
2014-08-27,2014,8,27,24.8,15.9,20.4,0
2014-08-28,2014,8,28,20.9,9.7,15.3,1
2014-08-29,2014,8,29,21.5,6.6,14.1,0
2014-08-30,2014,8,30,23.9,8.1,16,0.2
2014-08-31,2014,8,31,24.1,15.9,20,26.3
2014-09-01,2014,9,1,19.7,15.3,17.5,1.6
2014-09-02,2014,9,2,25.9,15.4,20.7,13.4
2014-09-03,2014,9,3,25.1,13,19.1,0
2014-09-04,2014,9,4,25.3,12.3,18.8,0
2014-09-05,2014,9,5,28.7,15.9,22.3,8.7
2014-09-06,2014,9,6,22.1,9.5,15.8,3.9
2014-09-07,2014,9,7,20.2,5.5,12.9,0
2014-09-08,2014,9,8,21.5,4.9,13.2,0
2014-09-09,2014,9,9,23.4,9.9,16.7,0
2014-09-10,2014,9,10,22.7,8.4,15.6,0
2014-09-11,2014,9,11,21.8,9.6,15.7,21
2014-09-12,2014,9,12,14.9,5,10,0
2014-09-13,2014,9,13,12.1,4,8.1,12.4
2014-09-14,2014,9,14,12.7,7.7,10.2,0
2014-09-15,2014,9,15,15,6.7,10.9,3.1
2014-09-16,2014,9,16,16.9,7.3,12.1,0.6
2014-09-17,2014,9,17,11.9,7.7,9.8,11.4
2014-09-18,2014,9,18,11.3,0.1,5.7,0.2
2014-09-19,2014,9,19,11.8,-2.7,4.6,0
2014-09-20,2014,9,20,13.7,1,7.4,4.5
2014-09-21,2014,9,21,20.1,13.5,16.8,20.5
2014-09-22,2014,9,22,17.2,6.3,11.8,2.5
2014-09-23,2014,9,23,14.2,3.1,8.7,1.1
2014-09-24,2014,9,24,18.7,2.5,10.6,0
2014-09-25,2014,9,25,21.4,5,13.2,0
2014-09-26,2014,9,26,22.8,7.6,15.2,0
2014-09-27,2014,9,27,24.7,13.3,19,0
2014-09-28,2014,9,28,25.1,14.5,19.8,0
2014-09-29,2014,9,29,18.3,6.4,12.4,0
2014-09-30,2014,9,30,10.5,7.6,9.1,0
2014-10-01,2014,10,1,14.6,4.3,9.5,0
2014-10-02,2014,10,2,15.9,4.2,10.1,0
2014-10-03,2014,10,3,15.3,6.6,11,0
2014-10-04,2014,10,4,15.8,8.6,12.2,34.1
2014-10-05,2014,10,5,13.8,3,8.4,1.7
2014-10-06,2014,10,6,16.1,3,9.6,0
2014-10-07,2014,10,7,17.5,7.6,12.6,11.7
2014-10-08,2014,10,8,16.9,6.3,11.6,10.5
2014-10-09,2014,10,9,8.7,4.7,6.7,3.3
2014-10-10,2014,10,10,9.6,5.7,7.7,0
2014-10-11,2014,10,11,13,2.1,7.6,0
2014-10-12,2014,10,12,12.3,-0.9,5.7,0
2014-10-13,2014,10,13,16.6,-2,7.3,0
2014-10-14,2014,10,14,19.8,9.7,14.8,0
2014-10-15,2014,10,15,20,10.9,15.5,3.9
2014-10-16,2014,10,16,11.5,9.5,10.5,6.6
2014-10-17,2014,10,17,15.9,11.5,13.7,31.2
2014-10-18,2014,10,18,17.9,4.3,11.1,8.9
2014-10-19,2014,10,19,8.5,1.6,5.1,0.2
2014-10-20,2014,10,20,7.6,0.2,3.9,0
2014-10-21,2014,10,21,8.1,-0.7,3.7,0
2014-10-22,2014,10,22,11.3,6.1,8.7,0
2014-10-23,2014,10,23,8.6,6.2,7.4,0.5
2014-10-24,2014,10,24,9.3,1.1,5.2,1
2014-10-25,2014,10,25,10,-1.2,4.4,4.3
2014-10-26,2014,10,26,11.6,5.4,8.5,2.4
2014-10-27,2014,10,27,10.7,3,6.9,0
2014-10-28,2014,10,28,9.8,0.7,5.3,2.5
2014-10-29,2014,10,29,13,6.5,9.8,4.2
2014-10-30,2014,10,30,9.1,2,5.6,0
2014-10-31,2014,10,31,7,2.6,4.8,0
2014-11-01,2014,11,1,5.1,-0.8,2.2,0
2014-11-02,2014,11,2,6.2,-1.2,2.5,0
2014-11-03,2014,11,3,7.1,-3.4,1.9,0
2014-11-04,2014,11,4,3.5,-5.9,-1.2,7.8
2014-11-05,2014,11,5,10,3.5,6.8,10
2014-11-06,2014,11,6,8.3,1.6,5,2.3
2014-11-07,2014,11,7,4.9,-0.9,2,2.9
2014-11-08,2014,11,8,1.1,-3.9,-1.4,0
2014-11-09,2014,11,9,4.7,-4.7,0,1.5
2014-11-10,2014,11,10,6.6,-1.9,2.4,1
2014-11-11,2014,11,11,3.8,-0.2,1.8,0.2
2014-11-12,2014,11,12,6,0.1,3.1,8.8
2014-11-13,2014,11,13,3.6,-1.2,1.2,0
2014-11-14,2014,11,14,1.5,-5.6,-2.1,0
2014-11-15,2014,11,15,-0.8,-8.6,-4.7,0
2014-11-16,2014,11,16,0.1,-5.5,-2.7,4.8
2014-11-17,2014,11,17,0.2,-0.8,-0.3,10.2
2014-11-18,2014,11,18,1,-5.2,-2.1,2.6
2014-11-19,2014,11,19,-4.1,-14.4,-9.3,0.2
2014-11-20,2014,11,20,-0.9,-8.6,-4.8,0.7
2014-11-21,2014,11,21,-4.6,-13.4,-9,0.7
2014-11-22,2014,11,22,0.9,-16.8,-8,0.9
2014-11-23,2014,11,23,3.2,0.8,2,1.1
2014-11-24,2014,11,24,13,1.6,7.3,18.9
2014-11-25,2014,11,25,10.9,2.5,6.7,0
2014-11-26,2014,11,26,2.5,-1.7,0.4,0
2014-11-27,2014,11,27,1,-5.7,-2.4,0
2014-11-28,2014,11,28,-4.5,-13.5,-9,0.7
2014-11-29,2014,11,29,-5,-14,-9.5,0
2014-11-30,2014,11,30,4.3,-5,-0.4,5
2014-12-01,2014,12,1,4.2,-10.6,-3.2,1.3
2014-12-02,2014,12,2,-7.5,-16.7,-12.1,0
2014-12-03,2014,12,3,0.5,-8.2,-3.9,16.2
2014-12-04,2014,12,4,-1.4,-22,-11.7,0
2014-12-05,2014,12,5,-6.8,-25.1,-16,0
2014-12-06,2014,12,6,-0.2,-8.4,-4.3,3.8
2014-12-07,2014,12,7,-5.9,-20.3,-13.1,0
2014-12-08,2014,12,8,-9.4,-22,-15.7,0
2014-12-09,2014,12,9,-0.8,-12.1,-6.5,3.3
2014-12-10,2014,12,10,2.3,-1.1,0.6,15
2014-12-11,2014,12,11,2,-1,0.5,10.8
2014-12-12,2014,12,12,0.6,-2.1,-0.8,2.9
2014-12-13,2014,12,13,1.9,-2.6,-0.4,0
2014-12-14,2014,12,14,-2.6,-6.4,-4.5,0
2014-12-15,2014,12,15,-1.7,-12.9,-7.3,0.2
2014-12-16,2014,12,16,-2,-3.3,-2.7,0.2
2014-12-17,2014,12,17,-0.6,-2.3,-1.5,5.3
2014-12-18,2014,12,18,0.3,-5.8,-2.8,4.8
2014-12-19,2014,12,19,-3.1,-19.7,-11.4,0
2014-12-20,2014,12,20,-6.9,-23.1,-15,0.2
2014-12-21,2014,12,21,-7.6,-10.2,-8.9,0.2
2014-12-22,2014,12,22,-4.5,-9.2,-6.9,0
2014-12-23,2014,12,23,0.1,-4.8,-2.4,1.1
2014-12-24,2014,12,24,2.5,0.1,1.3,30.1
2014-12-25,2014,12,25,5.7,0.9,3.3,4.1
2014-12-26,2014,12,26,4.6,0.6,2.6,0.2
2014-12-27,2014,12,27,2.6,-0.4,1.1,3
2014-12-28,2014,12,28,3.7,-4.9,-0.6,5.4
2014-12-29,2014,12,29,-3.5,-15.3,-9.4,0
2014-12-30,2014,12,30,-15.3,-19.5,-17.4,0
2014-12-31,2014,12,31,-12.7,-20.2,-16.5,0
2015-01-01,2015,1,1,-4,-12.9,-8.5,16
2015-01-02,2015,1,2,-4.1,-19,-11.6,0
2015-01-03,2015,1,3,-11.4,-29.5,-20.5,6.4
2015-01-04,2015,1,4,-2.5,-11.5,-7,20
2015-01-05,2015,1,5,-4.3,-23.7,-14,0.7
2015-01-06,2015,1,6,-18,-27,-22.5,0.4
2015-01-07,2015,1,7,-12,-27.8,-19.9,5.1
2015-01-08,2015,1,8,-18.9,-30.1,-24.5,1.2
2015-01-09,2015,1,9,-7.2,-18.9,-13.1,5
2015-01-10,2015,1,10,-10.1,-28.9,-19.5,1.1
2015-01-11,2015,1,11,-8.7,-20.3,-14.5,3.3
2015-01-12,2015,1,12,-4.5,-18.9,-11.7,4.1
2015-01-13,2015,1,13,-17.4,-33,-25.2,0
2015-01-14,2015,1,14,-13.7,-36.7,-25.2,0
2015-01-15,2015,1,15,-11,-29.8,-20.4,1
2015-01-16,2015,1,16,-6.8,-23.4,-15.1,4.1
2015-01-17,2015,1,17,-15.1,-27.2,-21.2,0
2015-01-18,2015,1,18,0.2,-16.1,-8,4.4
2015-01-19,2015,1,19,1.9,-9.8,-4,19.1
2015-01-20,2015,1,20,-9.8,-18,-13.9,0
2015-01-21,2015,1,21,-12.8,-23,-17.9,0
2015-01-22,2015,1,22,-6.6,-23.7,-15.2,0
2015-01-23,2015,1,23,-2.6,-14.9,-8.8,3.4
2015-01-24,2015,1,24,-2.1,-3.9,-3,1.8
2015-01-25,2015,1,25,-2.8,-20.9,-11.9,0
2015-01-26,2015,1,26,-13.7,-27.1,-20.4,0
2015-01-27,2015,1,27,-11.3,-15.2,-13.3,1
2015-01-28,2015,1,28,-6.4,-13.9,-10.2,0.4
2015-01-29,2015,1,29,-5.3,-22.7,-14,0.3
2015-01-30,2015,1,30,-1.5,-13.9,-7.7,11.5
2015-01-31,2015,1,31,-12.4,-22.1,-17.3,0
2015-02-01,2015,2,1,-16.7,-30.2,-23.5,0
2015-02-02,2015,2,2,-17.7,-26.1,-21.9,0.5
2015-02-03,2015,2,3,-15.5,-28.8,-22.2,0
2015-02-04,2015,2,4,-6.9,-24.4,-15.7,6.2
2015-02-05,2015,2,5,-7,-31.8,-19.4,0
2015-02-06,2015,2,6,-14.7,-33.8,-24.3,0.4
2015-02-07,2015,2,7,-14.5,-27.9,-21.2,0
2015-02-08,2015,2,8,-14.8,-23.4,-19.1,0
2015-02-09,2015,2,9,-12.2,-17.8,-15,0.2
2015-02-10,2015,2,10,-6,-16.5,-11.3,0
2015-02-11,2015,2,11,-12.8,-21.9,-17.4,0
2015-02-12,2015,2,12,-11.1,-17.1,-14.1,1.8
2015-02-13,2015,2,13,-15.8,-25.5,-20.7,0
2015-02-14,2015,2,14,-14,-28.7,-21.4,0.6
2015-02-15,2015,2,15,-12.6,-23.7,-18.2,0
2015-02-16,2015,2,16,-10,-21,-15.5,0
2015-02-17,2015,2,17,-12.1,-28.2,-20.2,0
2015-02-18,2015,2,18,-7.7,-22.3,-15,0
2015-02-19,2015,2,19,-7.4,-14.3,-10.9,3.2
2015-02-20,2015,2,20,-9.9,-18.7,-14.3,0.4
2015-02-21,2015,2,21,-9.4,-24.9,-17.2,4.2
2015-02-22,2015,2,22,-4.8,-13.5,-9.2,1.3
2015-02-23,2015,2,23,-7.1,-24.8,-16,0.6
2015-02-24,2015,2,24,-12.7,-32,-22.4,0
2015-02-25,2015,2,25,-5.3,-18.2,-11.8,0.4
2015-02-26,2015,2,26,-13.9,-26.1,-20,0
2015-02-27,2015,2,27,-11.2,-31.1,-21.2,0
2015-02-28,2015,2,28,-8.1,-25.3,-16.7,0
2015-03-01,2015,3,1,-4.3,-23.8,-14.1,0.4
2015-03-02,2015,3,2,-3.6,-14.6,-9.1,1.6
2015-03-03,2015,3,3,-7.1,-19.5,-13.3,5.4
2015-03-04,2015,3,4,0.1,-8.7,-4.3,2.1
2015-03-05,2015,3,5,-8.2,-28.3,-18.3,0.2
2015-03-06,2015,3,6,-8.8,-30.9,-19.9,0
2015-03-07,2015,3,7,-4,-23.6,-13.8,0.6
2015-03-08,2015,3,8,-1.8,-15.7,-8.8,0
2015-03-09,2015,3,9,-0.2,-10.8,-5.5,1.4
2015-03-10,2015,3,10,6.3,-9.3,-1.5,0
2015-03-11,2015,3,11,6.5,-3,1.8,0
2015-03-12,2015,3,12,-2.9,-13.7,-8.3,0
2015-03-13,2015,3,13,-4.6,-19.4,-12,0
2015-03-14,2015,3,14,-1.9,-8,-5,3
2015-03-15,2015,3,15,-1.8,-18.2,-10,12
2015-03-16,2015,3,16,-0.3,-20.8,-10.6,0
2015-03-17,2015,3,17,-0.7,-10.8,-5.8,3.8
